id,origem,destino,localizacao,escalas,tempo_desde_ultimo_scan,alertas_sistema,lugar_bagagem,estado,tipo_bagagem,status_voo,distancia_percorrida
5806,Nova Iorque,Barcelona,Paris,,161,Sim,Cabine,Perdida,Frágil,Normal,6267
5807,Dubai,Los Angeles,Los Angeles,Lisboa;São Paulo;Roma,31,Nao,Porão,Entregue,Normal,Atrasado,9423
5808,Barcelona,Nova Iorque,Porto,,194,Sim,Cabine,Perdida,Valiosa,Normal,5697
5809,Nova Iorque,Barcelona,Barcelona,Lisboa,17,Nao,Porão,Entregue,Normal,Atrasado,4540
5810,São Paulo,Rio de Janeiro,Dubai,Dubai;Porto;Roma,27,Sim,Cabine,Em trânsito,Normal,Atrasado,7176
5811,Lisboa,Tóquio,Tóquio,London;Sydney;Madrid,17,Nao,Cabine,Entregue,Normal,Atrasado,4491
5812,Madrid,Dubai,Nova Iorque,Porto;London,112,Sim,Porão,Perdida,Frágil,Normal,4376
5813,Lisboa,Los Angeles,Porto,,160,Sim,Porão,Perdida,Frágil,Atrasado,3867
5814,Sydney,Rio de Janeiro,Roma,Barcelona;Roma,44,Nao,Porão,Entregue,Frágil,Cancelado,3379
5815,Paris,Nova Iorque,Nova Iorque,São Paulo,61,Nao,Cabine,Entregue,Normal,Atrasado,1098
5816,London,Los Angeles,Funchal,Funchal;Sydney;Porto,39,Sim,Cabine,Em trânsito,Frágil,Atrasado,2183
5817,Dubai,Porto,Los Angeles,Sydney;Los Angeles,27,Sim,Porão,Em trânsito,Frágil,Atrasado,2897
5818,Nova Iorque,Dubai,Tóquio,Tóquio,17,Sim,Porão,Em trânsito,Normal,Atrasado,8729
5819,São Paulo,Bangkok,Bangkok,London;Paris;Los Angeles,55,Nao,Porão,Entregue,Frágil,Atrasado,9379
5820,Roma,Bangkok,Barcelona,London;Barcelona,16,Sim,Cabine,Em trânsito,Normal,Normal,2788
5821,Nova Iorque,Sydney,Dubai,Dubai,12,Sim,Porão,Em trânsito,Normal,Atrasado,7888
5822,Roma,Funchal,London,London,26,Sim,Porão,Em trânsito,Normal,Atrasado,5432
5823,Sydney,Los Angeles,Roma,Roma,33,Sim,Porão,Em trânsito,Normal,Atrasado,3882
5824,Madrid,Nova Iorque,Nova Iorque,,66,Nao,Cabine,Entregue,Valiosa,Cancelado,2241
5825,Porto,Nova Iorque,Nova Iorque,Madrid;Los Angeles,26,Nao,Porão,Entregue,Normal,Cancelado,9467
5826,Nova Iorque,Tóquio,Tóquio,Porto,35,Nao,Cabine,Entregue,Frágil,Atrasado,1333
5827,London,São Paulo,Rio de Janeiro,Rio de Janeiro,28,Sim,Porão,Em trânsito,Normal,Normal,8967
5828,Los Angeles,Bangkok,Bangkok,,29,Nao,Porão,Entregue,Normal,Atrasado,1200
5829,Roma,Funchal,Rio de Janeiro,São Paulo;Lisboa;Rio de Janeiro,33,Nao,Porão,Entregue,Normal,Cancelado,9653
5830,Lisboa,Sydney,Sydney,Bangkok,42,Nao,Porão,Entregue,Normal,Atrasado,9743
5831,Nova Iorque,Dubai,Porto,Lisboa;Paris;London,137,Sim,Porão,Perdida,Normal,Normal,3288
5832,Dubai,Sydney,Sydney,Rio de Janeiro,60,Nao,Cabine,Entregue,Valiosa,Cancelado,682
5833,Madrid,Sydney,Sydney,,36,Nao,Porão,Entregue,Normal,Cancelado,5462
5834,Nova Iorque,Paris,Bangkok,Sydney;Funchal,122,Sim,Cabine,Perdida,Normal,Normal,5875
5835,Bangkok,Lisboa,Roma,Roma;Porto,29,Nao,Porão,Entregue,Frágil,Cancelado,9617
5836,Rio de Janeiro,Paris,Barcelona,Sydney;Nova Iorque;Funchal,167,Sim,Porão,Perdida,Normal,Normal,9350
5837,Porto,Roma,Funchal,Madrid;Funchal,28,Sim,Porão,Em trânsito,Normal,Atrasado,2896
5838,Roma,Bangkok,Nova Iorque,Sydney;Funchal,119,Sim,Porão,Perdida,Frágil,Normal,3181
5839,London,Porto,Porto,,55,Nao,Porão,Entregue,Normal,Atrasado,8516
5840,Nova Iorque,Barcelona,Bangkok,Los Angeles;Dubai;Bangkok,33,Nao,Porão,Entregue,Normal,Cancelado,8198
5841,Nova Iorque,Los Angeles,Porto,Porto,32,Sim,Porão,Em trânsito,Normal,Normal,6166
5842,São Paulo,Paris,Bangkok,Bangkok,52,Sim,Porão,Em trânsito,Normal,Atrasado,4835
5843,Lisboa,Roma,Madrid,Bangkok;Barcelona;Porto,102,Sim,Porão,Perdida,Normal,Normal,787
5844,Lisboa,São Paulo,Sydney,Madrid;Sydney;Paris,34,Sim,Cabine,Em trânsito,Normal,Normal,7022
5845,São Paulo,Roma,Roma,,18,Nao,Cabine,Entregue,Normal,Normal,3009
5846,Roma,Tóquio,Bangkok,Porto;Bangkok,32,Sim,Cabine,Em trânsito,Frágil,Atrasado,716
5847,Madrid,Dubai,Paris,Paris,16,Sim,Cabine,Em trânsito,Normal,Normal,9386
5848,Los Angeles,Rio de Janeiro,Tóquio,Dubai;Tóquio,18,Sim,Porão,Em trânsito,Normal,Atrasado,9213
5849,Lisboa,Nova Iorque,Funchal,,107,Sim,Porão,Perdida,Frágil,Normal,2776
5850,Tóquio,London,London,Madrid,17,Nao,Cabine,Entregue,Normal,Normal,1086
5851,Bangkok,Paris,Rio de Janeiro,Barcelona;Rio de Janeiro,28,Sim,Porão,Em trânsito,Normal,Normal,9402
5852,Funchal,São Paulo,São Paulo,,35,Nao,Porão,Entregue,Valiosa,Cancelado,1771
5853,Funchal,Madrid,Madrid,,41,Nao,Cabine,Entregue,Frágil,Normal,8394
5854,Nova Iorque,Sydney,Dubai,Los Angeles;Dubai;Barcelona,23,Sim,Porão,Em trânsito,Normal,Normal,4761
5855,Porto,Barcelona,Lisboa,Lisboa;Bangkok,15,Sim,Porão,Em trânsito,Normal,Atrasado,2404
5856,Bangkok,Tóquio,São Paulo,Madrid;São Paulo,52,Nao,Porão,Entregue,Frágil,Cancelado,3997
5857,Porto,Funchal,Lisboa,Tóquio;Sydney;Lisboa,23,Sim,Porão,Em trânsito,Frágil,Atrasado,566
5858,Porto,Bangkok,Bangkok,,15,Nao,Cabine,Entregue,Valiosa,Atrasado,9614
5859,Nova Iorque,Sydney,Roma,,187,Sim,Porão,Perdida,Normal,Atrasado,3727
5860,Barcelona,Bangkok,Paris,Paris,5,Sim,Cabine,Em trânsito,Normal,Atrasado,482
5861,Madrid,São Paulo,Barcelona,Barcelona,19,Sim,Cabine,Em trânsito,Normal,Normal,4211
5862,São Paulo,Barcelona,Barcelona,Porto,65,Nao,Cabine,Entregue,Normal,Normal,4832
5863,Rio de Janeiro,Sydney,Sydney,São Paulo,67,Nao,Porão,Entregue,Normal,Atrasado,2369
5864,Dubai,Madrid,Porto,Roma;Porto;Rio de Janeiro,21,Nao,Cabine,Entregue,Normal,Cancelado,9411
5865,Sydney,Funchal,London,Los Angeles;London,13,Nao,Porão,Entregue,Normal,Cancelado,4975
5866,Funchal,Dubai,Los Angeles,Los Angeles,21,Sim,Porão,Em trânsito,Frágil,Normal,3577
5867,Paris,São Paulo,São Paulo,Barcelona;Dubai;Lisboa,15,Nao,Cabine,Entregue,Valiosa,Normal,516
5868,Tóquio,Los Angeles,Los Angeles,,34,Nao,Porão,Entregue,Frágil,Cancelado,9239
5869,Tóquio,São Paulo,Roma,Madrid;Rio de Janeiro;Barcelona,122,Sim,Porão,Perdida,Valiosa,Atrasado,5515
5870,Los Angeles,Roma,Nova Iorque,Nova Iorque;Funchal;Dubai,46,Sim,Cabine,Em trânsito,Frágil,Atrasado,8000
5871,Rio de Janeiro,Bangkok,Bangkok,Porto;Los Angeles,19,Nao,Porão,Entregue,Frágil,Cancelado,2412
5872,Funchal,Los Angeles,Los Angeles,Rio de Janeiro;Bangkok;Tóquio,33,Nao,Porão,Entregue,Normal,Atrasado,480
5873,Bangkok,São Paulo,Sydney,Sydney,16,Sim,Cabine,Em trânsito,Normal,Normal,7516
5874,Madrid,São Paulo,Funchal,Porto;Nova Iorque;Bangkok,152,Sim,Porão,Perdida,Normal,Atrasado,9051
5875,Los Angeles,Tóquio,Funchal,,183,Sim,Cabine,Perdida,Normal,Normal,7441
5876,Porto,London,Dubai,Lisboa,137,Sim,Porão,Perdida,Normal,Normal,2151
5877,Nova Iorque,Barcelona,Barcelona,,33,Nao,Porão,Entregue,Frágil,Normal,180
5878,Nova Iorque,Paris,Tóquio,Bangkok;Roma,185,Sim,Cabine,Perdida,Frágil,Atrasado,5379
5879,Lisboa,Dubai,Barcelona,Barcelona,14,Nao,Cabine,Entregue,Normal,Cancelado,1741
5880,Tóquio,Sydney,Funchal,Bangkok;Funchal,20,Sim,Porão,Em trânsito,Normal,Atrasado,6223
5881,Lisboa,Los Angeles,Los Angeles,,55,Nao,Porão,Entregue,Frágil,Normal,380
5882,São Paulo,Porto,Bangkok,Roma;Madrid;Tóquio,163,Sim,Porão,Perdida,Normal,Normal,8574
5883,Bangkok,Funchal,Madrid,Barcelona;Sydney;São Paulo,135,Sim,Porão,Perdida,Frágil,Normal,7734
5884,Lisboa,Madrid,Bangkok,,118,Sim,Porão,Perdida,Normal,Normal,1331
5885,Nova Iorque,Paris,Paris,Madrid;Porto;Lisboa,15,Nao,Porão,Entregue,Valiosa,Cancelado,527
5886,Dubai,Barcelona,Barcelona,Funchal;Rio de Janeiro;Roma,56,Nao,Porão,Entregue,Normal,Normal,7866
5887,Rio de Janeiro,Sydney,Barcelona,Barcelona,31,Sim,Porão,Em trânsito,Normal,Atrasado,1693
5888,Barcelona,Porto,Porto,London;Lisboa,11,Nao,Cabine,Entregue,Normal,Cancelado,6066
5889,Barcelona,São Paulo,São Paulo,Sydney,61,Nao,Cabine,Entregue,Normal,Normal,6543
5890,Roma,Lisboa,Madrid,London;Porto,175,Sim,Porão,Perdida,Normal,Atrasado,6972
5891,Roma,London,Lisboa,Rio de Janeiro;São Paulo,159,Sim,Porão,Perdida,Frágil,Atrasado,4523
5892,Sydney,Los Angeles,Porto,Porto;Lisboa;Dubai,31,Sim,Cabine,Em trânsito,Frágil,Atrasado,8961
5893,Madrid,Dubai,Dubai,Rio de Janeiro;Nova Iorque;London,48,Nao,Cabine,Entregue,Normal,Normal,4186
5894,Nova Iorque,Lisboa,Dubai,Funchal;Paris;Porto,131,Sim,Cabine,Perdida,Frágil,Atrasado,3092
5895,Lisboa,Roma,Roma,Bangkok;London;Madrid,68,Nao,Cabine,Entregue,Frágil,Normal,6167
5896,London,Rio de Janeiro,Rio de Janeiro,Lisboa;Dubai,57,Nao,Cabine,Entregue,Normal,Normal,3337
5897,Bangkok,Paris,Sydney,Dubai;Sydney;Porto,35,Nao,Cabine,Entregue,Frágil,Cancelado,3787
5898,Tóquio,São Paulo,São Paulo,,25,Nao,Cabine,Entregue,Normal,Cancelado,4577
5899,Los Angeles,Bangkok,Roma,,189,Sim,Cabine,Perdida,Normal,Atrasado,1390
5900,Paris,Dubai,Funchal,,108,Sim,Porão,Perdida,Normal,Atrasado,6898
5901,Madrid,London,London,,59,Nao,Cabine,Entregue,Valiosa,Atrasado,144
5902,Barcelona,Paris,Paris,,53,Nao,Porão,Entregue,Frágil,Normal,7549
5903,Nova Iorque,Roma,Roma,,69,Nao,Porão,Entregue,Normal,Atrasado,9918
5904,Paris,Dubai,Lisboa,Lisboa,65,Nao,Porão,Entregue,Normal,Cancelado,3663
5905,Paris,Tóquio,Sydney,Los Angeles;Roma,195,Sim,Cabine,Perdida,Normal,Normal,5513
5906,Lisboa,Bangkok,Sydney,Sydney,28,Sim,Porão,Em trânsito,Normal,Atrasado,2801
5907,London,Bangkok,Bangkok,Lisboa;Los Angeles,35,Nao,Porão,Entregue,Normal,Normal,3356
5908,Funchal,Rio de Janeiro,Bangkok,Madrid;Barcelona,139,Sim,Porão,Perdida,Normal,Normal,6953
5909,Tóquio,Lisboa,Funchal,,183,Sim,Porão,Perdida,Valiosa,Normal,7643
5910,Porto,Roma,Dubai,Los Angeles,135,Sim,Porão,Perdida,Normal,Atrasado,2038
5911,Dubai,Roma,Roma,Tóquio;Porto,28,Nao,Cabine,Entregue,Valiosa,Cancelado,1549
5912,Sydney,Madrid,Barcelona,Porto;Tóquio;São Paulo,152,Sim,Porão,Perdida,Normal,Atrasado,1189
5913,Roma,Bangkok,Bangkok,Madrid,17,Nao,Porão,Entregue,Frágil,Normal,1612
5914,Roma,Los Angeles,Los Angeles,São Paulo;Tóquio,16,Nao,Porão,Entregue,Normal,Atrasado,1212
5915,Tóquio,Sydney,London,London;Roma;Paris,23,Sim,Porão,Em trânsito,Frágil,Normal,7559
5916,Los Angeles,Barcelona,Madrid,São Paulo,148,Sim,Cabine,Perdida,Frágil,Normal,3892
5917,Tóquio,Madrid,Roma,Roma,17,Sim,Porão,Em trânsito,Normal,Atrasado,7570
5918,Bangkok,Rio de Janeiro,Dubai,Roma;Funchal;Barcelona,129,Sim,Porão,Perdida,Normal,Atrasado,967
5919,London,Los Angeles,Madrid,Dubai,179,Sim,Porão,Perdida,Normal,Atrasado,389
5920,London,Porto,Lisboa,,100,Sim,Cabine,Perdida,Normal,Atrasado,3971
5921,Dubai,Madrid,Madrid,,46,Nao,Cabine,Entregue,Normal,Cancelado,3072
5922,Roma,Rio de Janeiro,Tóquio,Dubai;Barcelona,200,Sim,Cabine,Perdida,Normal,Normal,5900
5923,Paris,Madrid,Barcelona,Barcelona,48,Sim,Porão,Em trânsito,Normal,Normal,631
5924,London,Barcelona,Barcelona,Porto,19,Nao,Porão,Entregue,Normal,Normal,6633
5925,Funchal,Roma,Madrid,Madrid,45,Sim,Cabine,Em trânsito,Normal,Atrasado,243
5926,Barcelona,London,Madrid,Tóquio;Roma;Los Angeles,108,Sim,Cabine,Perdida,Normal,Normal,4162
5927,Sydney,Rio de Janeiro,Rio de Janeiro,,37,Nao,Porão,Entregue,Valiosa,Atrasado,4546
5928,Paris,Bangkok,Bangkok,Dubai;Rio de Janeiro;Tóquio,60,Nao,Porão,Entregue,Normal,Cancelado,6314
5929,Lisboa,Paris,Paris,Nova Iorque;London;Barcelona,67,Nao,Cabine,Entregue,Valiosa,Atrasado,3338
5930,Lisboa,Los Angeles,Paris,Madrid;Paris;Funchal,52,Nao,Cabine,Entregue,Normal,Cancelado,7344
5931,London,Nova Iorque,Bangkok,Funchal;Roma,192,Sim,Porão,Perdida,Normal,Normal,2167
5932,Nova Iorque,Lisboa,Lisboa,,64,Nao,Porão,Entregue,Frágil,Atrasado,7709
5933,Los Angeles,Funchal,Funchal,Barcelona;Tóquio;Rio de Janeiro,60,Nao,Cabine,Entregue,Normal,Atrasado,2575
5934,London,Nova Iorque,Sydney,Sydney;São Paulo;Funchal,20,Sim,Cabine,Em trânsito,Normal,Atrasado,3549
5935,Roma,London,London,Paris;São Paulo,57,Nao,Cabine,Entregue,Frágil,Cancelado,8778
5936,Los Angeles,London,Lisboa,Madrid,111,Sim,Cabine,Perdida,Normal,Atrasado,7006
5937,Sydney,São Paulo,São Paulo,,31,Nao,Porão,Entregue,Normal,Normal,4205
5938,Sydney,Rio de Janeiro,Paris,Porto,157,Sim,Porão,Perdida,Valiosa,Atrasado,3960
5939,Barcelona,London,Madrid,Madrid;Dubai;Los Angeles,31,Sim,Porão,Em trânsito,Normal,Atrasado,4450
5940,Roma,Sydney,Porto,London;Porto;Rio de Janeiro,20,Sim,Cabine,Em trânsito,Normal,Normal,2497
5941,Funchal,Roma,Roma,Nova Iorque;Sydney,58,Nao,Porão,Entregue,Valiosa,Normal,3502
5942,São Paulo,Bangkok,Dubai,Porto,167,Sim,Cabine,Perdida,Normal,Atrasado,3494
5943,Tóquio,Madrid,Porto,Barcelona;Dubai;Porto,24,Sim,Porão,Em trânsito,Frágil,Normal,3556
5944,Rio de Janeiro,Paris,Paris,,65,Nao,Cabine,Entregue,Normal,Cancelado,8927
5945,Madrid,Roma,Roma,Nova Iorque;Los Angeles;Sydney,31,Nao,Porão,Entregue,Frágil,Atrasado,609
5946,Funchal,Madrid,Madrid,,56,Nao,Porão,Entregue,Normal,Atrasado,8058
5947,Tóquio,Roma,Roma,Porto;Barcelona,50,Nao,Porão,Entregue,Frágil,Normal,9466
5948,Roma,Barcelona,Paris,Rio de Janeiro;Paris,50,Sim,Porão,Em trânsito,Frágil,Normal,3855
5949,Rio de Janeiro,Barcelona,Barcelona,,53,Nao,Porão,Entregue,Frágil,Atrasado,1002
5950,London,Madrid,Lisboa,Sydney,174,Sim,Cabine,Perdida,Frágil,Normal,919
5951,Tóquio,Nova Iorque,Nova Iorque,London,69,Nao,Porão,Entregue,Frágil,Normal,5241
5952,Paris,Madrid,Rio de Janeiro,Los Angeles,151,Sim,Cabine,Perdida,Normal,Atrasado,4204
5953,Madrid,Porto,Nova Iorque,Dubai;Roma;Nova Iorque,35,Sim,Porão,Em trânsito,Valiosa,Normal,6287
5954,Bangkok,Madrid,Roma,Roma,36,Sim,Cabine,Em trânsito,Frágil,Normal,1464
5955,Sydney,São Paulo,São Paulo,,40,Nao,Cabine,Entregue,Normal,Cancelado,9113
5956,London,Paris,Rio de Janeiro,,126,Sim,Porão,Perdida,Frágil,Normal,5192
5957,Rio de Janeiro,Lisboa,London,London;São Paulo;Bangkok,28,Sim,Porão,Em trânsito,Normal,Normal,2634
5958,Tóquio,Bangkok,Dubai,,145,Sim,Cabine,Perdida,Normal,Normal,9292
5959,Sydney,Porto,Dubai,Dubai,32,Sim,Porão,Em trânsito,Normal,Normal,7778
5960,Dubai,Roma,Lisboa,Lisboa,19,Sim,Porão,Em trânsito,Normal,Normal,2799
5961,Bangkok,Tóquio,Lisboa,Nova Iorque;Paris;Sydney,142,Sim,Porão,Perdida,Normal,Normal,7213
5962,Paris,São Paulo,Dubai,,174,Sim,Porão,Perdida,Frágil,Normal,9832
5963,São Paulo,Dubai,Dubai,,41,Nao,Porão,Entregue,Normal,Cancelado,9032
5964,São Paulo,Roma,London,Lisboa;Sydney;London,33,Sim,Porão,Em trânsito,Normal,Normal,6751
5965,Tóquio,Funchal,Funchal,Lisboa,54,Nao,Porão,Entregue,Frágil,Normal,5587
5966,Rio de Janeiro,Los Angeles,Los Angeles,Barcelona;Roma,16,Nao,Porão,Entregue,Normal,Normal,3763
5967,Porto,Paris,Paris,Lisboa,70,Nao,Porão,Entregue,Normal,Cancelado,7206
5968,Nova Iorque,Rio de Janeiro,Rio de Janeiro,,27,Nao,Porão,Entregue,Frágil,Atrasado,9712
5969,Rio de Janeiro,Dubai,Funchal,São Paulo;London;Los Angeles,123,Sim,Cabine,Perdida,Frágil,Normal,3372
5970,London,Roma,Barcelona,Funchal,188,Sim,Porão,Perdida,Frágil,Atrasado,3382
5971,Porto,Tóquio,Tóquio,São Paulo,70,Nao,Cabine,Entregue,Normal,Normal,816
5972,Lisboa,Bangkok,London,Madrid;Nova Iorque;São Paulo,132,Sim,Cabine,Perdida,Frágil,Normal,1093
5973,Madrid,Tóquio,São Paulo,São Paulo;Porto,26,Sim,Cabine,Em trânsito,Valiosa,Normal,9714
5974,Los Angeles,Barcelona,Barcelona,Funchal;Nova Iorque,69,Nao,Porão,Entregue,Frágil,Normal,2069
5975,Barcelona,Tóquio,Los Angeles,Sydney,123,Sim,Porão,Perdida,Frágil,Atrasado,2807
5976,São Paulo,Tóquio,Tóquio,Sydney;Paris;Los Angeles,55,Nao,Porão,Entregue,Frágil,Atrasado,3512
5977,Funchal,Lisboa,Madrid,,186,Sim,Porão,Perdida,Normal,Atrasado,5807
5978,Dubai,Madrid,Madrid,,43,Nao,Cabine,Entregue,Normal,Normal,3614
5979,Los Angeles,Nova Iorque,Nova Iorque,,16,Nao,Cabine,Entregue,Normal,Atrasado,9916
5980,London,Dubai,Funchal,Madrid;Paris;Funchal,29,Sim,Porão,Em trânsito,Normal,Atrasado,2820
5981,Madrid,Bangkok,Bangkok,London,50,Nao,Cabine,Entregue,Normal,Normal,4099
5982,Barcelona,Bangkok,Roma,Los Angeles;Roma,7,Sim,Cabine,Em trânsito,Normal,Normal,8870
5983,Dubai,Tóquio,Tóquio,,56,Nao,Porão,Entregue,Normal,Atrasado,3469
5984,Bangkok,Madrid,Roma,Nova Iorque;Lisboa,154,Sim,Cabine,Perdida,Normal,Normal,2130
5985,Dubai,Rio de Janeiro,Funchal,,174,Sim,Cabine,Perdida,Normal,Atrasado,6890
5986,Paris,Roma,Roma,Funchal;Rio de Janeiro,68,Nao,Porão,Entregue,Frágil,Normal,5516
5987,Nova Iorque,Lisboa,Lisboa,Madrid,50,Nao,Porão,Entregue,Frágil,Atrasado,5834
5988,Dubai,Paris,Madrid,Los Angeles;Lisboa;Roma,168,Sim,Cabine,Perdida,Normal,Normal,755
5989,Paris,Porto,Lisboa,Tóquio,124,Sim,Cabine,Perdida,Normal,Atrasado,1998
5990,Barcelona,Funchal,Dubai,Madrid;Dubai;Tóquio,32,Sim,Cabine,Em trânsito,Normal,Atrasado,4772
5991,Paris,Dubai,Tóquio,Barcelona;Bangkok,121,Sim,Porão,Perdida,Frágil,Normal,3480
5992,Rio de Janeiro,Barcelona,Madrid,Dubai;Madrid,14,Sim,Cabine,Em trânsito,Normal,Atrasado,1219
5993,Tóquio,São Paulo,London,Roma;Porto,161,Sim,Cabine,Perdida,Normal,Normal,401
5994,London,Paris,Paris,,36,Nao,Cabine,Entregue,Normal,Normal,3731
5995,Lisboa,Sydney,Porto,Barcelona,122,Sim,Cabine,Perdida,Normal,Atrasado,2433
5996,Nova Iorque,Madrid,Dubai,,197,Sim,Cabine,Perdida,Normal,Normal,8626
5997,São Paulo,Bangkok,Rio de Janeiro,London,184,Sim,Cabine,Perdida,Frágil,Normal,5132
5998,Barcelona,Roma,Madrid,Porto,132,Sim,Porão,Perdida,Frágil,Normal,6888
5999,Dubai,Lisboa,Tóquio,Tóquio;London,30,Sim,Porão,Em trânsito,Frágil,Normal,3253
6000,Barcelona,Nova Iorque,Roma,São Paulo;Lisboa,149,Sim,Porão,Perdida,Normal,Atrasado,2984
6001,Dubai,Rio de Janeiro,Rio de Janeiro,Nova Iorque;Barcelona,17,Nao,Cabine,Entregue,Frágil,Atrasado,7828
6002,São Paulo,Madrid,Funchal,,157,Sim,Cabine,Perdida,Normal,Atrasado,5574
6003,Porto,Dubai,Lisboa,,173,Sim,Cabine,Perdida,Normal,Normal,3143
6004,Madrid,Nova Iorque,Sydney,Bangkok,119,Sim,Cabine,Perdida,Normal,Atrasado,7691
6005,Roma,Rio de Janeiro,Rio de Janeiro,,26,Nao,Porão,Entregue,Normal,Normal,6335
6006,Dubai,Nova Iorque,São Paulo,,163,Sim,Cabine,Perdida,Normal,Atrasado,5383
6007,Porto,Barcelona,São Paulo,Dubai;Nova Iorque;São Paulo,43,Sim,Cabine,Em trânsito,Normal,Normal,5910
6008,Tóquio,Sydney,Sydney,,56,Nao,Cabine,Entregue,Normal,Cancelado,4423
6009,Rio de Janeiro,London,London,,53,Nao,Porão,Entregue,Frágil,Atrasado,4425
6010,Porto,Rio de Janeiro,Rio de Janeiro,Paris,18,Nao,Porão,Entregue,Normal,Atrasado,273
6011,Sydney,Madrid,Madrid,Porto;Tóquio,52,Nao,Cabine,Entregue,Frágil,Normal,5718
6012,Roma,Porto,Tóquio,Tóquio,35,Sim,Porão,Em trânsito,Normal,Normal,7105
6013,Porto,London,London,,69,Nao,Porão,Entregue,Normal,Cancelado,5363
6014,Barcelona,Funchal,Funchal,Lisboa,54,Nao,Porão,Entregue,Normal,Atrasado,9249
6015,Lisboa,Nova Iorque,Nova Iorque,,19,Nao,Cabine,Entregue,Frágil,Cancelado,7640
6016,Barcelona,Sydney,Sydney,Los Angeles;Tóquio,19,Nao,Cabine,Entregue,Frágil,Atrasado,6295
6017,Porto,Paris,Sydney,Roma;London,126,Sim,Porão,Perdida,Normal,Atrasado,5479
6018,Nova Iorque,Sydney,Funchal,Lisboa;Los Angeles,155,Sim,Porão,Perdida,Frágil,Normal,3561
6019,Bangkok,Lisboa,Barcelona,Madrid;Porto;Roma,137,Sim,Cabine,Perdida,Normal,Normal,5864
6020,Barcelona,Porto,Tóquio,Madrid;São Paulo;Nova Iorque,159,Sim,Porão,Perdida,Frágil,Normal,1054
6021,Tóquio,Nova Iorque,Sydney,Sydney;Rio de Janeiro,19,Sim,Porão,Em trânsito,Frágil,Atrasado,167
6022,Porto,London,London,Rio de Janeiro,23,Nao,Porão,Entregue,Normal,Atrasado,6417
6023,London,Porto,Madrid,São Paulo;Madrid;Los Angeles,68,Nao,Porão,Entregue,Normal,Cancelado,7497
6024,Barcelona,Bangkok,Los Angeles,Los Angeles;Funchal,25,Sim,Porão,Em trânsito,Normal,Atrasado,8032
6025,Tóquio,Roma,Roma,Barcelona;Funchal,17,Nao,Porão,Entregue,Frágil,Atrasado,329
6026,Lisboa,Los Angeles,Barcelona,,139,Sim,Porão,Perdida,Frágil,Atrasado,768
6027,Madrid,Barcelona,Barcelona,Bangkok;Dubai,33,Nao,Porão,Entregue,Frágil,Normal,2930
6028,Bangkok,Funchal,Sydney,Sydney;Lisboa;Madrid,42,Sim,Cabine,Em trânsito,Normal,Normal,5547
6029,Funchal,Los Angeles,Los Angeles,Tóquio;Rio de Janeiro,59,Nao,Porão,Entregue,Frágil,Normal,1907
6030,Rio de Janeiro,Los Angeles,Funchal,Funchal,23,Sim,Cabine,Em trânsito,Normal,Atrasado,6611
6031,Dubai,Paris,Paris,Bangkok,58,Nao,Porão,Entregue,Normal,Normal,6177
6032,Los Angeles,Nova Iorque,Nova Iorque,,56,Nao,Cabine,Entregue,Normal,Atrasado,2690
6033,Porto,Los Angeles,Barcelona,Barcelona,37,Sim,Cabine,Em trânsito,Normal,Atrasado,9906
6034,Rio de Janeiro,São Paulo,Roma,Roma;Porto;Funchal,33,Sim,Porão,Em trânsito,Frágil,Normal,6733
6035,Lisboa,London,Roma,Paris;Bangkok,184,Sim,Porão,Perdida,Normal,Normal,1111
6036,Nova Iorque,Barcelona,Porto,Porto,41,Nao,Porão,Entregue,Normal,Cancelado,6713
6037,Roma,Bangkok,Barcelona,Nova Iorque;Funchal,185,Sim,Cabine,Perdida,Frágil,Atrasado,950
6038,Tóquio,Madrid,Madrid,Los Angeles;Nova Iorque,18,Nao,Porão,Entregue,Frágil,Normal,8655
6039,Sydney,Funchal,London,,137,Sim,Porão,Perdida,Normal,Atrasado,146
6040,Nova Iorque,Madrid,Madrid,,16,Nao,Cabine,Entregue,Frágil,Normal,6728
6041,Bangkok,Los Angeles,Dubai,Dubai,16,Sim,Porão,Em trânsito,Frágil,Atrasado,6578
6042,Nova Iorque,Tóquio,Madrid,Madrid,27,Sim,Porão,Em trânsito,Valiosa,Atrasado,9784
6043,Roma,Madrid,Lisboa,Lisboa;Barcelona,42,Sim,Cabine,Em trânsito,Frágil,Normal,168
6044,Nova Iorque,Barcelona,Lisboa,,158,Sim,Cabine,Perdida,Frágil,Normal,2655
6045,Bangkok,London,Madrid,Madrid;Porto,42,Sim,Porão,Em trânsito,Normal,Atrasado,7959
6046,Tóquio,Bangkok,Bangkok,,32,Nao,Cabine,Entregue,Normal,Normal,4620
6047,Nova Iorque,Madrid,Sydney,London,158,Sim,Porão,Perdida,Normal,Atrasado,4418
6048,Sydney,Madrid,Funchal,Roma;Funchal,13,Sim,Porão,Em trânsito,Frágil,Normal,704
6049,Tóquio,Roma,Roma,,58,Nao,Porão,Entregue,Normal,Atrasado,7001
6050,London,Rio de Janeiro,Funchal,Bangkok;Funchal,32,Sim,Porão,Em trânsito,Normal,Atrasado,2243
6051,Porto,Nova Iorque,Barcelona,Barcelona,33,Sim,Porão,Em trânsito,Frágil,Atrasado,9102
6052,Funchal,Roma,Rio de Janeiro,Rio de Janeiro,25,Sim,Porão,Em trânsito,Frágil,Normal,5380
